timestamp,machine_id,machine_type,spindle_speed_rpm,cutting_force_n,motor_temperature_celsius,coolant_temperature_celsius,coolant_flow_rate_l_min,vibration_mm_per_s,tool_wear_percent,operation_time_hours,parts_produced,status,time_since_maintenance,hour_of_day,day_of_week
2025-05-11T06:28:33.704529,CNC-714ac9,CNC_MACHINE,5253.37,109.25,78.48,27.29,3.49,-0.057,100.0,260.81,3158,FAILURE,17.05,6,6
2025-05-11T06:28:33.704529,CNC-2645fa,CNC_MACHINE,4876.72,133.03,74.43,23.83,3.55,0.763,93.98,258.71,3124,NORMAL,125.7,6,6
2025-05-11T06:28:33.704529,CNC-601eea,CNC_MACHINE,4822.0,112.83,66.02,27.57,3.44,-0.03,100.0,260.83,3164,NORMAL,128.62,6,6
2025-05-11T07:28:33.704529,CNC-cd1809,CNC_MACHINE,5131.37,108.61,67.99,24.32,3.46,0.01,100.0,259.12,3142,NORMAL,49.06,7,6
2025-05-11T07:28:33.704529,CNC-714ac9,CNC_MACHINE,4957.61,135.94,73.09,27.26,3.44,0.51,100.0,260.91,3160,NORMAL,17.15,7,6
2025-05-11T07:28:33.704529,CNC-2645fa,CNC_MACHINE,5162.65,106.14,68.65,25.79,3.53,0.708,97.71,258.82,3127,NORMAL,125.82,7,6
2025-05-11T07:28:33.704529,CNC-601eea,CNC_MACHINE,4890.35,110.89,67.31,22.29,3.53,0.133,99.44,260.96,3167,NORMAL,128.76,7,6
2025-05-11T08:28:33.704529,CNC-cd1809,CNC_MACHINE,5154.72,117.56,63.53,21.64,3.53,0.803,100.0,259.29,3145,NORMAL,49.24,8,6
2025-05-11T08:28:33.704529,CNC-714ac9,CNC_MACHINE,4796.82,106.8,66.09,27.75,3.56,0.39,100.0,261.1,3161,NORMAL,17.34,8,6
2025-05-11T08:28:33.704529,CNC-2645fa,CNC_MACHINE,5162.65,106.14,86.77,25.79,3.53,0.708,97.71,258.96,3130,FAILURE,125.96,8,6
2025-05-11T08:28:33.704529,CNC-601eea,CNC_MACHINE,4790.15,121.04,79.06,26.95,3.53,0.636,95.64,261.17,3168,FAILURE,128.97,8,6
2025-05-11T09:28:33.704529,CNC-cd1809,CNC_MACHINE,5143.81,104.17,61.92,22.26,3.51,0.137,100.0,259.44,3148,NORMAL,49.38,9,6
2025-05-11T09:28:33.704529,CNC-714ac9,CNC_MACHINE,5216.84,125.63,76.87,23.69,3.47,0.098,100.0,261.34,3164,NORMAL,17.58,9,6
2025-05-11T09:28:33.704529,CNC-2645fa,CNC_MACHINE,5015.74,127.69,66.18,27.78,3.42,0.248,97.77,259.08,3132,NORMAL,126.07,9,6
2025-05-11T09:28:33.704529,CNC-601eea,CNC_MACHINE,4790.15,121.04,79.06,26.95,3.53,1.815,95.64,261.42,3170,FAILURE,129.21,9,6
2025-05-11T10:28:33.704529,CNC-cd1809,CNC_MACHINE,5114.01,102.79,70.24,26.29,3.52,-0.028,100.0,259.68,3150,NORMAL,49.63,10,6
2025-05-11T10:28:33.704529,CNC-714ac9,CNC_MACHINE,4935.19,130.91,66.64,24.41,3.53,0.496,100.0,261.53,3165,FAILURE,17.76,10,6
2025-05-11T10:28:33.704529,CNC-2645fa,CNC_MACHINE,5105.1,104.82,75.97,25.79,3.47,0.076,99.91,259.26,3134,NORMAL,126.25,10,6
2025-05-11T10:28:33.704529,CNC-601eea,CNC_MACHINE,5100.94,129.8,60.32,23.15,3.51,0.028,95.77,261.65,3173,NORMAL,129.44,10,6
2025-05-11T11:28:33.704529,CNC-cd1809,CNC_MACHINE,4012.08,102.79,70.24,26.29,3.52,-0.028,100.0,259.76,3153,FAILURE,49.71,11,6
2025-05-11T11:28:33.704529,CNC-714ac9,CNC_MACHINE,4964.84,132.68,76.7,22.59,3.46,0.004,100.0,261.63,3168,FAILURE,17.87,11,6
2025-05-11T11:28:33.704529,CNC-2645fa,CNC_MACHINE,5165.49,128.99,64.43,24.86,3.58,0.21,97.7,259.34,3137,FAILURE,126.34,11,6
2025-05-11T11:28:33.704529,CNC-601eea,CNC_MACHINE,5100.94,129.8,80.62,23.15,3.51,0.028,95.77,261.82,3176,FAILURE,129.62,11,6
2025-05-11T12:28:33.704529,CNC-cd1809,CNC_MACHINE,4012.08,102.79,70.24,36.96,1.92,-0.028,100.0,260.0,3155,FAILURE,49.95,12,6
2025-05-11T12:28:33.704529,CNC-714ac9,CNC_MACHINE,5237.79,125.29,75.07,23.47,3.44,0.76,100.0,261.8,3171,NORMAL,18.04,12,6
2025-05-11T12:28:33.704529,CNC-2645fa,CNC_MACHINE,4990.27,125.34,67.02,25.62,3.53,0.222,94.94,259.44,3139,FAILURE,126.44,12,6
2025-05-11T12:28:33.704529,CNC-601eea,CNC_MACHINE,5224.03,132.58,68.41,25.67,3.55,0.361,95.9,261.94,3177,NORMAL,129.73,12,6
2025-05-11T13:28:33.704529,CNC-cd1809,CNC_MACHINE,4012.08,102.79,70.24,34.77,2.3,-0.028,100.0,260.15,3156,FAILURE,50.09,13,6
2025-05-11T13:28:33.704529,CNC-714ac9,CNC_MACHINE,4716.28,119.67,60.61,25.57,3.54,0.539,100.0,262.01,3172,NORMAL,18.25,13,6
2025-05-11T13:28:33.704529,CNC-2645fa,CNC_MACHINE,5009.96,134.41,64.02,26.0,3.48,0.621,93.93,259.69,3140,NORMAL,126.68,13,6
2025-05-11T13:28:33.704529,CNC-601eea,CNC_MACHINE,5176.39,112.04,78.63,25.33,3.53,0.425,94.58,262.06,3179,NORMAL,129.85,13,6
2025-05-11T14:28:33.704529,CNC-cd1809,CNC_MACHINE,5069.72,133.4,78.28,23.41,3.46,0.033,100.0,260.23,3159,NORMAL,50.17,14,6
2025-05-11T14:28:33.704529,CNC-714ac9,CNC_MACHINE,5188.8,131.62,67.15,22.62,3.52,0.401,100.0,262.25,3173,NORMAL,18.49,14,6
2025-05-11T14:28:33.704529,CNC-2645fa,CNC_MACHINE,5009.96,134.41,81.15,26.0,3.48,0.621,93.93,259.85,3143,FAILURE,126.85,14,6
2025-05-11T14:28:33.704529,CNC-601eea,CNC_MACHINE,5176.39,112.04,78.63,25.33,3.53,1.317,94.58,262.26,3180,FAILURE,130.05,14,6
2025-05-11T15:28:33.704529,CNC-cd1809,CNC_MACHINE,5069.72,133.4,78.28,35.94,1.94,0.033,100.0,260.32,3160,FAILURE,50.27,15,6
2025-05-11T15:28:33.704529,CNC-714ac9,CNC_MACHINE,5188.8,131.62,67.15,32.71,2.14,0.401,100.0,262.42,3174,FAILURE,18.66,15,6
2025-05-11T15:28:33.704529,CNC-2645fa,CNC_MACHINE,5154.36,133.07,69.28,23.0,3.58,0.536,95.65,260.07,3146,FAILURE,127.06,15,6
2025-05-11T15:28:33.704529,CNC-601eea,CNC_MACHINE,5173.65,107.03,66.3,26.27,3.55,0.705,100.0,262.36,3182,FAILURE,130.16,15,6
2025-05-11T16:28:33.704529,CNC-cd1809,CNC_MACHINE,5069.72,133.4,78.28,35.94,1.94,1.518,100.0,260.5,3162,FAILURE,50.45,16,6
2025-05-11T16:28:33.704529,CNC-714ac9,CNC_MACHINE,5270.05,103.54,73.7,23.96,3.54,-0.0,100.0,262.66,3177,FAILURE,18.9,16,6
2025-05-11T16:28:33.704529,CNC-2645fa,CNC_MACHINE,5626.76,133.07,69.28,23.0,3.58,0.536,95.65,260.28,3147,FAILURE,127.28,16,6
2025-05-11T16:28:33.704529,CNC-601eea,CNC_MACHINE,5229.99,129.4,63.56,24.11,3.57,0.512,100.0,262.48,3183,NORMAL,130.28,16,6
2025-05-11T17:28:33.704529,CNC-cd1809,CNC_MACHINE,5069.72,133.4,78.28,35.94,1.94,1.106,100.0,260.64,3163,FAILURE,50.59,17,6
2025-05-11T17:28:33.704529,CNC-714ac9,CNC_MACHINE,4349.43,103.54,73.7,23.96,3.54,-0.0,100.0,262.75,3179,FAILURE,18.99,17,6
2025-05-11T17:28:33.704529,CNC-2645fa,CNC_MACHINE,4743.8,130.62,71.29,27.02,3.54,0.745,97.06,260.43,3150,NORMAL,127.43,17,6
2025-05-11T17:28:33.704529,CNC-601eea,CNC_MACHINE,5176.65,109.92,61.73,24.7,3.5,0.114,100.0,262.73,3186,NORMAL,130.52,17,6
2025-05-11T18:28:33.704529,CNC-cd1809,CNC_MACHINE,4016.25,133.4,78.28,35.94,1.94,1.106,100.0,260.74,3166,FAILURE,50.69,18,6
2025-05-11T18:28:33.704529,CNC-714ac9,CNC_MACHINE,4719.59,124.16,62.38,24.42,3.55,0.544,100.0,262.96,3182,NORMAL,19.2,18,6
2025-05-11T18:28:33.704529,CNC-2645fa,CNC_MACHINE,4963.94,123.0,79.34,25.57,3.57,0.248,99.58,260.6,3153,NORMAL,127.6,18,6
2025-05-11T18:28:33.704529,CNC-601eea,CNC_MACHINE,4905.02,124.79,73.91,25.53,3.48,0.028,98.04,262.85,3188,FAILURE,130.64,18,6
2025-05-11T19:28:33.704529,CNC-cd1809,CNC_MACHINE,4715.63,116.2,67.24,27.92,3.49,0.312,100.0,260.89,3168,NORMAL,50.83,19,6
2025-05-11T19:28:33.704529,CNC-714ac9,CNC_MACHINE,4943.88,113.45,64.23,24.64,3.56,0.11,100.0,263.18,3183,NORMAL,19.42,19,6
2025-05-11T19:28:33.704529,CNC-2645fa,CNC_MACHINE,4806.61,117.69,70.91,23.31,3.58,0.611,94.32,260.77,3156,FAILURE,127.77,19,6
2025-05-11T19:28:33.704529,CNC-601eea,CNC_MACHINE,4829.81,116.66,67.39,23.98,3.48,0.715,100.0,263.0,3189,NORMAL,130.79,19,6
2025-05-11T20:28:33.704529,CNC-cd1809,CNC_MACHINE,5091.01,115.72,79.71,24.32,3.54,0.773,100.0,261.1,3170,FAILURE,51.05,20,6
2025-05-11T20:28:33.704529,CNC-714ac9,CNC_MACHINE,5256.87,105.75,77.02,23.46,3.47,0.115,100.0,263.41,3186,NORMAL,19.65,20,6
2025-05-11T20:28:33.704529,CNC-2645fa,CNC_MACHINE,5844.67,117.69,70.91,23.31,3.58,0.611,94.32,260.91,3157,FAILURE,127.9,20,6
2025-05-11T20:28:33.704529,CNC-601eea,CNC_MACHINE,4829.81,116.66,67.39,33.77,2.02,0.715,100.0,263.15,3191,FAILURE,130.94,20,6
2025-05-11T21:28:33.709551,CNC-cd1809,CNC_MACHINE,5140.29,106.63,67.12,27.97,3.46,0.596,100.0,261.29,3173,NORMAL,51.24,21,6
2025-05-11T21:28:33.709551,CNC-714ac9,CNC_MACHINE,5141.71,124.84,74.88,23.61,3.55,-0.048,100.0,263.51,3187,NORMAL,19.75,21,6
2025-05-11T21:28:33.709551,CNC-2645fa,CNC_MACHINE,4972.55,115.56,66.98,22.94,3.45,0.508,100.0,261.13,3159,NORMAL,128.13,21,6
2025-05-11T21:28:33.709551,CNC-601eea,CNC_MACHINE,4762.34,106.31,64.78,23.55,3.45,0.65,100.0,263.29,3192,NORMAL,131.08,21,6
2025-05-11T22:28:33.709551,CNC-cd1809,CNC_MACHINE,4714.67,119.18,74.61,28.21,3.46,0.365,100.0,261.38,3176,FAILURE,51.32,22,6
2025-05-11T22:28:33.709551,CNC-714ac9,CNC_MACHINE,4478.95,124.84,74.88,23.61,3.55,-0.048,100.0,263.67,3190,FAILURE,19.91,22,6
2025-05-11T22:28:33.709551,CNC-2645fa,CNC_MACHINE,5038.47,127.74,60.19,24.95,3.53,0.821,98.68,261.27,3160,FAILURE,128.27,22,6
2025-05-11T22:28:33.709551,CNC-601eea,CNC_MACHINE,4762.34,106.31,64.78,34.77,1.89,0.65,100.0,263.44,3195,FAILURE,131.24,22,6
2025-05-11T23:28:33.709551,CNC-cd1809,CNC_MACHINE,5054.88,110.16,58.77,25.35,3.46,0.443,100.0,261.62,3177,FAILURE,51.57,23,6
2025-05-11T23:28:33.709551,CNC-714ac9,CNC_MACHINE,5091.04,107.33,73.64,25.72,3.56,0.634,100.0,263.88,3193,NORMAL,20.12,23,6
2025-05-11T23:28:33.709551,CNC-2645fa,CNC_MACHINE,5038.47,127.74,84.04,24.95,3.53,0.821,98.68,261.5,3161,FAILURE,128.49,23,6
2025-05-11T23:28:33.709551,CNC-601eea,CNC_MACHINE,5116.9,114.71,77.54,23.9,3.54,0.021,100.0,263.58,3198,NORMAL,131.37,23,6
2025-05-12T00:28:33.709551,CNC-cd1809,CNC_MACHINE,5159.9,107.62,68.69,21.68,3.5,0.631,100.0,261.76,3179,FAILURE,51.71,0,0
2025-05-12T00:28:33.709551,CNC-714ac9,CNC_MACHINE,4922.92,132.35,70.77,26.73,3.53,0.713,100.0,264.09,3194,NORMAL,20.33,0,0
2025-05-12T00:28:33.709551,CNC-2645fa,CNC_MACHINE,4847.27,107.04,62.26,24.95,3.5,0.352,100.0,261.64,3164,NORMAL,128.63,0,0
2025-05-12T00:28:33.709551,CNC-601eea,CNC_MACHINE,5076.92,123.91,70.06,25.02,3.54,0.645,100.0,263.77,3199,NORMAL,131.57,0,0
2025-05-12T01:28:33.709551,CNC-cd1809,CNC_MACHINE,5159.9,107.62,68.69,21.68,3.5,1.897,100.0,261.9,3181,FAILURE,51.85,1,0
2025-05-12T01:28:33.709551,CNC-714ac9,CNC_MACHINE,4128.92,132.35,70.77,26.73,3.53,0.713,100.0,264.27,3195,FAILURE,20.51,1,0
2025-05-12T01:28:33.709551,CNC-2645fa,CNC_MACHINE,4938.14,104.57,76.33,22.65,3.49,0.172,97.5,261.74,3165,NORMAL,128.73,1,0
2025-05-12T01:28:33.709551,CNC-601eea,CNC_MACHINE,4817.15,114.25,68.04,23.95,3.49,0.249,98.57,263.91,3202,NORMAL,131.7,1,0
2025-05-12T02:28:33.709551,CNC-cd1809,CNC_MACHINE,4018.89,107.62,68.69,21.68,3.5,1.897,100.0,262.03,3183,FAILURE,51.98,2,0
2025-05-12T02:28:33.709551,CNC-714ac9,CNC_MACHINE,5906.14,132.35,70.77,26.73,3.53,0.713,100.0,264.38,3196,FAILURE,20.62,2,0
2025-05-12T02:28:33.709551,CNC-2645fa,CNC_MACHINE,4922.87,110.94,72.61,27.94,3.47,0.184,100.0,261.85,3166,FAILURE,128.84,2,0
2025-05-12T02:28:33.709551,CNC-601eea,CNC_MACHINE,4809.29,133.12,76.46,24.44,3.47,0.404,100.0,264.13,3203,NORMAL,131.92,2,0
2025-05-12T03:28:33.709551,CNC-cd1809,CNC_MACHINE,4018.89,107.62,68.69,21.68,3.5,1.765,100.0,262.23,3186,FAILURE,52.18,3,0
2025-05-12T03:28:33.709551,CNC-714ac9,CNC_MACHINE,5123.55,117.15,63.22,23.96,3.53,0.389,100.0,264.49,3199,NORMAL,20.73,3,0
2025-05-12T03:28:33.709551,CNC-2645fa,CNC_MACHINE,4996.68,131.17,68.07,26.35,3.58,0.26,93.74,261.95,3168,NORMAL,128.95,3,0
2025-05-12T03:28:33.709551,CNC-601eea,CNC_MACHINE,4811.95,122.94,62.07,25.22,3.43,0.011,100.0,264.24,3204,FAILURE,132.04,3,0
2025-05-12T04:28:33.709551,CNC-cd1809,CNC_MACHINE,4018.89,107.62,68.69,34.02,2.11,1.765,100.0,262.39,3188,FAILURE,52.34,4,0
2025-05-12T04:28:33.709551,CNC-714ac9,CNC_MACHINE,5123.55,117.15,63.22,23.96,3.53,1.772,100.0,264.62,3202,FAILURE,20.86,4,0
2025-05-12T04:28:33.709551,CNC-2645fa,CNC_MACHINE,5232.0,132.43,78.78,24.75,3.43,-0.011,99.92,262.09,3170,FAILURE,129.09,4,0
2025-05-12T04:28:33.709551,CNC-601eea,CNC_MACHINE,4202.0,122.94,62.07,25.22,3.43,0.011,100.0,264.37,3205,FAILURE,132.16,4,0
2025-05-12T05:28:33.709551,CNC-cd1809,CNC_MACHINE,5072.52,105.3,77.31,21.75,3.48,0.185,100.0,262.5,3191,FAILURE,52.45,5,0
2025-05-12T05:28:33.709551,CNC-714ac9,CNC_MACHINE,5149.35,133.1,63.59,27.49,3.54,0.824,100.0,264.83,3203,FAILURE,21.07,5,0
2025-05-12T05:28:33.709551,CNC-2645fa,CNC_MACHINE,4968.2,120.31,78.9,23.39,3.5,0.39,96.94,262.29,3171,NORMAL,129.28,5,0
2025-05-12T05:28:33.709551,CNC-601eea,CNC_MACHINE,4202.0,122.94,62.07,37.24,1.95,0.011,100.0,264.57,3207,FAILURE,132.36,5,0
2025-05-12T06:28:33.709551,CNC-cd1809,CNC_MACHINE,4997.75,105.46,74.36,21.6,3.54,-0.051,100.0,262.62,3193,NORMAL,52.57,6,0
2025-05-12T06:28:33.709551,CNC-714ac9,CNC_MACHINE,5193.57,113.54,76.57,22.12,3.52,0.573,100.0,264.96,3206,NORMAL,21.2,6,0
2025-05-12T06:28:33.709551,CNC-2645fa,CNC_MACHINE,4900.75,132.33,75.92,23.96,3.5,-0.036,100.0,262.38,3174,FAILURE,129.38,6,0
2025-05-12T06:28:33.709551,CNC-601eea,CNC_MACHINE,4202.0,122.94,62.07,37.24,1.95,1.491,100.0,264.81,3208,FAILURE,132.6,6,0
2025-05-12T07:28:33.709551,CNC-cd1809,CNC_MACHINE,4997.75,105.46,74.36,21.6,3.54,1.207,100.0,262.85,3195,FAILURE,52.8,7,0
2025-05-12T07:28:33.709551,CNC-714ac9,CNC_MACHINE,5140.99,113.64,73.26,25.98,3.53,-0.009,100.0,265.11,3209,FAILURE,21.35,7,0
2025-05-12T07:28:33.709551,CNC-2645fa,CNC_MACHINE,4972.12,111.85,71.1,26.3,3.57,0.486,97.71,262.54,3175,FAILURE,129.54,7,0
2025-05-12T07:28:33.709551,CNC-601eea,CNC_MACHINE,5053.14,120.7,79.61,22.85,3.45,0.827,2.13,264.94,3209,MAINTENANCE_PERFORMED,132.74,7,0
2025-05-12T08:28:33.709551,CNC-cd1809,CNC_MACHINE,5505.94,105.46,74.36,21.6,3.54,1.207,100.0,263.07,3197,FAILURE,53.01,8,0
2025-05-12T08:28:33.709551,CNC-714ac9,CNC_MACHINE,4996.8,135.57,64.09,22.68,3.5,0.463,100.0,265.34,3211,NORMAL,21.58,8,0
2025-05-12T08:28:33.709551,CNC-2645fa,CNC_MACHINE,4826.78,134.56,78.36,25.87,3.57,0.647,95.1,262.74,3178,NORMAL,129.74,8,0
2025-05-12T08:28:33.709551,CNC-601eea,CNC_MACHINE,4926.89,129.98,65.38,27.36,3.49,0.142,100.0,265.15,3211,FAILURE,0.21,8,0
2025-05-12T09:28:33.709551,CNC-cd1809,CNC_MACHINE,4704.53,115.79,63.69,22.33,3.45,0.59,100.0,263.2,3200,NORMAL,53.15,9,0
2025-05-12T09:28:33.709551,CNC-714ac9,CNC_MACHINE,5122.63,105.59,76.46,27.17,3.44,0.754,100.0,265.51,3214,NORMAL,21.75,9,0
2025-05-12T09:28:33.709551,CNC-2645fa,CNC_MACHINE,5256.4,107.71,72.64,27.12,3.52,0.136,95.91,262.85,3181,NORMAL,129.84,9,0
2025-05-12T09:28:33.709551,CNC-601eea,CNC_MACHINE,4926.89,129.98,65.38,27.36,3.49,1.308,100.0,265.33,3213,FAILURE,0.39,9,0
2025-05-12T10:28:33.709551,CNC-cd1809,CNC_MACHINE,4704.53,115.79,89.23,22.33,3.45,0.59,100.0,263.29,3201,FAILURE,53.24,10,0
2025-05-12T10:28:33.709551,CNC-714ac9,CNC_MACHINE,5122.63,105.59,76.46,27.17,3.44,1.079,100.0,265.69,3217,FAILURE,21.93,10,0
2025-05-12T10:28:33.709551,CNC-2645fa,CNC_MACHINE,4841.43,110.44,74.84,26.7,3.52,0.13,100.0,263.01,3182,NORMAL,130.0,10,0
2025-05-12T10:28:33.709551,CNC-601eea,CNC_MACHINE,5129.34,121.49,76.6,27.91,3.46,0.327,96.48,265.57,3216,NORMAL,0.63,10,0
2025-05-12T11:28:33.709551,CNC-cd1809,CNC_MACHINE,4838.76,129.01,59.59,25.62,3.47,0.28,100.0,263.4,3204,NORMAL,53.34,11,0
2025-05-12T11:28:33.709551,CNC-714ac9,CNC_MACHINE,4828.4,109.62,64.99,22.35,3.56,0.757,100.0,265.84,3220,FAILURE,22.08,11,0
2025-05-12T11:28:33.709551,CNC-2645fa,CNC_MACHINE,5718.55,110.44,74.84,26.7,3.52,0.13,100.0,263.1,3183,FAILURE,130.1,11,0
2025-05-12T11:28:33.709551,CNC-601eea,CNC_MACHINE,5129.34,121.49,76.6,27.91,3.46,1.399,96.48,265.7,3218,FAILURE,0.75,11,0
2025-05-12T12:28:33.709551,CNC-cd1809,CNC_MACHINE,4838.76,129.01,88.8,25.62,3.47,0.28,100.0,263.56,3205,FAILURE,53.51,12,0
2025-05-12T12:28:33.709551,CNC-714ac9,CNC_MACHINE,4816.73,114.51,66.34,24.93,3.55,0.791,100.0,266.04,3222,NORMAL,22.28,12,0
2025-05-12T12:28:33.709551,CNC-2645fa,CNC_MACHINE,5718.55,110.44,74.84,37.06,2.2,0.13,100.0,263.33,3184,FAILURE,130.33,12,0
2025-05-12T12:28:33.709551,CNC-601eea,CNC_MACHINE,4879.97,124.46,66.35,22.83,3.49,0.648,98.23,265.93,3220,NORMAL,0.99,12,0
2025-05-12T13:28:33.709551,CNC-cd1809,CNC_MACHINE,4838.76,129.01,82.14,25.62,3.47,0.28,100.0,263.7,3207,FAILURE,53.65,13,0
2025-05-12T13:28:33.709551,CNC-714ac9,CNC_MACHINE,5137.71,111.76,75.26,22.24,3.55,0.461,100.0,266.18,3223,NORMAL,22.42,13,0
2025-05-12T13:28:33.709551,CNC-2645fa,CNC_MACHINE,5103.05,125.1,65.43,27.04,3.45,-0.015,100.0,263.51,3187,NORMAL,130.5,13,0
2025-05-12T13:28:33.709551,CNC-601eea,CNC_MACHINE,4797.69,125.46,78.95,22.09,3.46,0.413,100.0,266.02,3222,FAILURE,1.08,13,0
2025-05-12T14:28:33.709551,CNC-cd1809,CNC_MACHINE,4920.96,136.14,71.01,26.27,3.53,-0.038,100.0,263.81,3208,NORMAL,53.75,14,0
2025-05-12T14:28:33.709551,CNC-714ac9,CNC_MACHINE,5640.12,111.76,75.26,22.24,3.55,0.461,100.0,266.41,3225,FAILURE,22.65,14,0
2025-05-12T14:28:33.709551,CNC-2645fa,CNC_MACHINE,4920.62,110.62,71.63,22.13,3.56,0.144,100.0,263.75,3189,NORMAL,130.74,14,0
2025-05-12T14:28:33.709551,CNC-601eea,CNC_MACHINE,4797.69,125.46,93.41,22.09,3.46,0.413,100.0,266.19,3224,FAILURE,1.25,14,0
2025-05-12T15:28:33.709551,CNC-cd1809,CNC_MACHINE,4851.94,136.12,76.4,24.68,3.5,0.395,100.0,264.03,3209,FAILURE,53.98,15,0
2025-05-12T15:28:33.709551,CNC-714ac9,CNC_MACHINE,5640.12,111.76,75.26,22.24,3.55,1.036,100.0,266.54,3226,FAILURE,22.78,15,0
2025-05-12T15:28:33.709551,CNC-2645fa,CNC_MACHINE,4920.62,110.62,81.01,22.13,3.56,0.144,100.0,263.91,3190,FAILURE,130.91,15,0
2025-05-12T15:28:33.709551,CNC-601eea,CNC_MACHINE,4803.63,127.8,73.02,22.64,3.43,0.549,100.0,266.34,3225,FAILURE,1.4,15,0
2025-05-12T16:28:33.709551,CNC-cd1809,CNC_MACHINE,4851.94,136.12,87.63,24.68,3.5,0.395,100.0,264.25,3210,FAILURE,54.2,16,0
2025-05-12T16:28:33.709551,CNC-714ac9,CNC_MACHINE,5230.53,111.82,70.68,26.29,3.51,0.364,100.0,266.66,3227,NORMAL,22.9,16,0
2025-05-12T16:28:33.709551,CNC-2645fa,CNC_MACHINE,4920.62,110.62,81.01,37.73,1.84,0.144,100.0,264.15,3192,FAILURE,131.15,16,0
2025-05-12T16:28:33.709551,CNC-601eea,CNC_MACHINE,5033.21,122.57,78.79,24.02,3.53,0.8,100.0,266.42,3226,FAILURE,1.48,16,0
2025-05-12T17:28:33.709551,CNC-cd1809,CNC_MACHINE,5282.06,116.69,68.29,22.26,3.51,-0.008,100.0,264.38,3213,NORMAL,54.33,17,0
2025-05-12T17:28:33.709551,CNC-714ac9,CNC_MACHINE,4742.35,133.92,67.87,25.32,3.51,-0.055,100.0,266.88,3230,FAILURE,23.12,17,0
2025-05-12T17:28:33.709551,CNC-2645fa,CNC_MACHINE,4920.62,110.62,81.01,33.28,2.34,0.144,100.0,264.34,3194,FAILURE,131.34,17,0
2025-05-12T17:28:33.709551,CNC-601eea,CNC_MACHINE,4842.08,114.88,62.21,22.79,3.58,0.722,98.48,266.58,3228,FAILURE,1.64,17,0
2025-05-12T18:28:33.709551,CNC-cd1809,CNC_MACHINE,5282.06,116.69,68.29,36.68,2.17,-0.008,100.0,264.62,3215,FAILURE,54.57,18,0
2025-05-12T18:28:33.709551,CNC-714ac9,CNC_MACHINE,5229.06,124.88,66.86,22.56,3.45,0.205,100.0,266.99,3232,FAILURE,23.23,18,0
2025-05-12T18:28:33.709551,CNC-2645fa,CNC_MACHINE,5693.17,110.62,81.01,33.28,2.34,0.144,100.0,264.56,3196,FAILURE,131.55,18,0
2025-05-12T18:28:33.709551,CNC-601eea,CNC_MACHINE,4814.61,113.28,66.04,27.51,3.48,0.289,97.94,266.74,3231,NORMAL,1.8,18,0
2025-05-12T19:28:33.709551,CNC-cd1809,CNC_MACHINE,5095.34,123.36,71.64,27.04,3.55,0.233,100.0,264.81,3218,NORMAL,54.76,19,0
2025-05-12T19:28:33.709551,CNC-714ac9,CNC_MACHINE,5247.75,132.71,71.46,24.82,3.54,0.582,100.0,267.2,3234,FAILURE,23.44,19,0
2025-05-12T19:28:33.709551,CNC-2645fa,CNC_MACHINE,5009.16,128.24,74.49,24.64,3.52,0.085,100.0,264.69,3198,FAILURE,131.68,19,0
2025-05-12T19:28:33.709551,CNC-601eea,CNC_MACHINE,4814.61,113.28,91.97,27.51,3.48,0.289,97.94,266.98,3232,FAILURE,2.04,19,0
2025-05-12T20:28:33.709551,CNC-cd1809,CNC_MACHINE,5095.34,123.36,71.64,36.26,2.33,0.233,100.0,264.93,3220,FAILURE,54.88,20,0
2025-05-12T20:28:33.709551,CNC-714ac9,CNC_MACHINE,4815.91,136.28,66.0,23.31,3.55,0.546,100.0,267.36,3237,NORMAL,23.6,20,0
2025-05-12T20:28:33.709551,CNC-2645fa,CNC_MACHINE,5021.81,127.52,74.53,24.79,3.43,0.375,98.34,264.9,3199,FAILURE,131.9,20,0
2025-05-12T20:28:33.709551,CNC-601eea,CNC_MACHINE,5104.67,108.06,78.22,27.03,3.54,0.462,100.0,267.2,3234,NORMAL,2.26,20,0
2025-05-12T21:28:33.709551,CNC-cd1809,CNC_MACHINE,5095.34,123.36,91.87,36.26,2.33,0.233,100.0,265.05,3222,FAILURE,55.0,21,0
2025-05-12T21:28:33.709551,CNC-714ac9,CNC_MACHINE,5234.73,110.25,69.71,24.87,3.53,0.541,100.0,267.61,3239,NORMAL,23.85,21,0
2025-05-12T21:28:33.709551,CNC-2645fa,CNC_MACHINE,4942.95,127.94,64.06,23.4,3.58,0.092,100.0,265.0,3200,NORMAL,131.99,21,0
2025-05-12T21:28:33.709551,CNC-601eea,CNC_MACHINE,4720.49,122.01,71.21,27.01,3.52,0.762,97.55,267.3,3236,FAILURE,2.36,21,0
2025-05-12T22:28:33.709551,CNC-cd1809,CNC_MACHINE,4723.03,119.99,63.61,23.49,3.49,-0.081,100.0,265.26,3224,NORMAL,55.21,22,0
2025-05-12T22:28:33.709551,CNC-714ac9,CNC_MACHINE,5980.45,110.25,69.71,24.87,3.53,0.541,100.0,267.76,3240,FAILURE,24.0,22,0
2025-05-12T22:28:33.709551,CNC-2645fa,CNC_MACHINE,5125.85,124.77,69.04,26.2,3.49,0.69,100.0,265.19,3201,NORMAL,132.19,22,0
2025-05-12T22:28:33.709551,CNC-601eea,CNC_MACHINE,4720.49,122.01,86.8,27.01,3.52,0.762,97.55,267.43,3239,FAILURE,2.49,22,0
